U+2B875,𫡵,8,0,0,,,13,6,,五南,,,
U+2B876,𫡶,8,0,0,,,13,6,,云艹二匸儿,,,
U+2B877,𫡷,8,0,0,ヘクタール,,14,6,,亞百,,,
U+2B878,𫡸,8,0,0,,,16,6,,二輕,,,
U+2B879,𫡹,8,0,0,,,16,6,,一隹臼一,,,
U+2B87A,𫡺,8,0,0,,,7,7,,亠𠙽,,,
U+2B87B,𫡻,8,0,0,,,10,7,,亡肙,,,
U+2B87C,𫡼,8,0,0,,,12,7,,亩目,,,
U+2B87D,𫡽,8,0,0,,,13,7,,交呂,,,
U+2B87E,𫡾,8,0,0,,,13,7,,亡悁,,,
U+2B87F,𫡿,8,0,0,,,14,7,,㐭米,,,
U+2B880,𫢀,8,0,0,,,14,7,,㐭虫,,,
U+2B881,𫢁,8,0,0,,,17,7,,亠〢二口京,,,
U+2B882,𫢂,8,0,0,,,17,7,,京龸止 京⺌𬅶,,,
U+2B883,𫢃,8,0,0,,,20,7,,𣎆呈,,,
U+2B884,𫢄,8,0,0,,,22,7,,𣎆畐,,,
U+2B885,𫢅,8,0,0,,,3,8,,亻一,,,
U+2B886,𫢆,8,0,0,,,4,8,,亻丂,,,
U+2B887,𫢇,8,0,0,,,4,8,,亻〢,,,
U+2B888,𫢈,8,0,0,,,4,8,,亻刀,,,
U+2B889,𫢉,8,0,0,,,5,8,,人干 亼十,,,
U+2B88A,𫢊,8,0,0,,,5,8,,丷个,,,
U+2B88B,𫢋,8,0,0,,,6,8,,亻天,,,
U+2B88C,𫢌,8,0,0,,,6,8,,亻丹,,,
U+2B88D,𫢍,8,0,0,,,6,8,,斤人,,,
U+2B88E,𫢎,8,0,0,,,6,8,,亻允,,,
U+2B88F,𫢏,8,0,0,テイ,ひくい,6,8,,亻弓一,,,
U+2B890,𫢐,8,0,0,,,6,8,,亻丮,,,
U+2B891,𫢑,8,0,0,,,7,8,,亻𡗗,,,
U+2B892,𫢒,8,0,0,,,7,8,,亻龙,,,
U+2B893,𫢓,8,0,0,,,7,8,,亻史,,,
U+2B894,𫢔,8,0,0,,,7,8,,亻归,,,
U+2B895,𫢕,8,0,0,,,7,8,,亻亼刀,,,
U+2B896,𫢖,8,0,0,,,7,8,,仍亇,,,
U+2B897,𫢗,8,0,0,,,7,8,,亻㐱,,,
U+2B898,𫢘,8,0,0,,,7,8,,亻对,,,
U+2B899,𫢙,8,0,0,,,8,8,,亻动 伝力,,,
U+2B89A,𫢚,8,0,0,,,8,8,,人丄𧘇 个一𧘇,,,
U+2B89B,𫢛,8,0,0,,,8,8,,亻𫾦,,,
U+2B89C,𫢜,8,0,0,,,8,8,,亻爷,,,
U+2B89D,𫢝,8,0,0,,,8,8,,亻宇,,,
U+2B89E,𫢞,8,0,0,,,9,8,,亻酉,,,
U+2B89F,𫢟,8,0,0,,,9,8,,亻贡,,,
U+2B8A0,𫢠,8,0,0,,,8,8,,亻艹尸,,,
U+2B8A1,𫢡,8,0,0,,,9,8,,亻少廾,,,
U+2B8A2,𫢢,8,0,0,,,9,8,,亻𫭠,,,
U+2B8A3,𫢣,8,0,0,,,9,8,,亻刢,,,
U+2B8A4,𫢤,8,0,0,,,9,8,,亻丿𫩏儿,,,
U+2B8A5,𫢥,8,0,0,,,10,8,,亻爫夨,,,
U+2B8A6,𫢦,8,0,0,,,9,8,,亻宏,,,
U+2B8A7,𫢧,8,0,0,,,9,8,,亻吝,,,
U+2B8A8,𫢨,8,0,0,,,9,8,,亻闷,,,
U+2B8A9,𫢩,8,0,0,,,9,8,,尼今,,,
U+2B8AA,𫢪,8,0,0,,,9,8,,亻连,,,
U+2B8AB,𫢫,8,0,0,,,10,8,,代世,,,
U+2B8AC,𫢬,8,0,0,,,9,8,,亻劳,,,
U+2B8AD,𫢭,8,0,0,,,9,8,,亻𫇭,,,
U+2B8AE,𫢮,8,0,0,,,9,8,,亻花,,,
U+2B8AF,𫢯,8,0,0,,,9,8,,亻芽,,,
U+2B8B0,𫢰,8,0,0,,,10,8,,亻昇,,,
U+2B8B1,𫢱,8,0,0,,,10,8,,亻𱺵,,,
U+2B8B2,𫢲,8,0,0,,,10,8,,亻贤,,,
U+2B8B3,𫢳,8,0,0,,,10,8,,亻𫤘,,,
U+2B8B4,𫢴,8,0,0,,,10,8,,亻从龰,,,
U+2B8B5,𫢵,8,0,0,,,10,8,,低下,,,
U+2B8B6,𫢶,8,0,0,,,10,8,,亻店 𠆲占,,,
U+2B8B7,𫢷,8,0,0,,,10,8,,亻享,,,
U+2B8B8,𫢸,8,0,0,,,10,8,,亻单,,,
U+2B8B9,𫢹,8,0,0,,,10,8,,亻宠,,,
U+2B8BA,𫢺,8,0,0,,,10,8,,亻参,,,
U+2B8BB,𫢻,8,0,0,,,10,8,,亻𬎾,,,
U+2B8BC,𫢼,8,0,0,,,10,8,,台代,,,
U+2B8BD,𫢽,8,0,0,,ふくつけし,11,8,,亻一𫩏攵,,,
U+2B8BE,𫢾,8,0,0,,,11,8,,亻柏,,,
U+2B8BF,𫢿,8,0,0,,,11,8,,仝勹𠬞 亼方𠬞,,,
U+2B8C0,𫣀,8,0,0,,,11,8,,亻歪,,,
U+2B8C1,𫣁,8,0,0,,はやらす,11,8,,亻口早,,,
U+2B8C2,𫣂,8,0,0,,,11,8,,亻盈,,,
U+2B8C3,𫣃,8,0,0,,,11,8,,令安,,,
U+2B8C4,𫣄,8,0,0,,せん,12,8,,亻𧥢,,,
U+2B8C5,𫣅,8,0,0,,,12,8,,亻豈,,,
U+2B8C6,𫣆,8,0,0,,,12,8,,亻恩,,,
U+2B8C7,𫣇,8,0,0,,,12,8,,侣攴,,,
U+2B8C8,𫣈,8,0,0,,,12,8,,侣攵,,,
U+2B8C9,𫣉,8,0,0,,,12,8,,亻监,,,
U+2B8CA,𫣊,8,0,0,,,12,8,,亻爱,,,
U+2B8CB,𫣋,8,0,0,,,12,8,,亻𬐃友,,,
U+2B8CC,𫣌,8,0,0,,,12,8,,亻羗 𠊡厶,,,
U+2B8CD,𫣍,8,0,0,,,12,8,,人㐫月,,,
U+2B8CE,𫣎,8,0,0,,,12,8,,亻冖𠃊目八,,,
U+2B8CF,𫣏,8,0,0,,,12,8,,亻竜,,,
U+2B8D0,𫣐,8,0,0,,,12,8,,亻衰,,,
U+2B8D1,𫣑,8,0,0,,,13,8,,亻軟 俥欠,,,
U+2B8D2,𫣒,8,0,0,,かめ,13,8,,亻亀,,,
U+2B8D3,𫣓,8,0,0,,,13,8,,亻得,,,
U+2B8D4,𫣔,8,0,0,,,13,8,,亻舛田,,,
U+2B8D5,𫣕,8,0,0,,へつらう,13,8,,亻冨,,,
U+2B8D6,𫣖,8,0,0,,,13,8,,亻張 𰁣長,,,
U+2B8D7,𫣗,8,0,0,,,14,8,,亻覃,,,
U+2B8D8,𫣘,8,0,0,,,14,8,,合丰丰,,,
U+2B8D9,𫣙,8,0,0,,,13,29 74,,来吏,,,
U+2B8DA,𫣚,8,0,0,,,13,29 74,,吏来,,,
U+2B8DB,𫣛,8,0,0,,,14,8,,佥佥,,,
U+2B8DC,𫣜,8,0,0,,,14,8,,亻𢛳,,,
U+2B8DD,𫣝,8,0,0,,,14,8,,侖全,,,
U+2B8DE,𫣞,8,0,0,,,13,8,,亻虚,,,
U+2B8DF,𫣟,8,0,0,,,13,8,,亻菊,,,
U+2B8E0,𫣠,8,0,0,,,14,8,,亻智,,,
U+2B8E1,𫣡,8,0,0,,,14,8,,亻富,,,
U+2B8E2,𫣢,8,0,0,,,14,8,,亻蛮,,,
U+2B8E3,𫣣,8,0,0,,,15,8,,亻碍 佦㝵,,,
U+2B8E4,𫣤,8,0,0,,,14,8,,亻葦,,,
U+2B8E5,𫣥,8,0,0,,,14,8,,亻蒂,,,
U+2B8E6,𫣦,8,0,0,,,14,8,,亻葶,,,
U+2B8E7,𫣧,8,0,0,,,15,8,,亻置,,,
U+2B8E8,𫣨,8,0,0,,,15,8,,亻鼎,,,
U+2B8E9,𫣩,8,0,0,,,15,8,,𠋆斤 亻新,,,
U+2B8EA,𫣪,8,0,0,,,15,8,,偏少,,,
U+2B8EB,𫣫,8,0,0,,,15,8,,亻数 偻攵,,,
U+2B8EC,𫣬,8,0,0,,,15,8,,亻享示,,,
U+2B8ED,𫣭,8,0,0,,,16,8,,代異,,,
U+2B8EE,𫣮,8,0,0,,,16,8,,余册𠬞,,,
U+2B8EF,𫣯,8,0,0,,,16,8,,保利,,,
U+2B8F0,𫣰,8,0,0,,,16,8,,伸爰,,,
U+2B8F1,𫣱,8,0,0,,,15,8,,偏乏,,,
U+2B8F2,𫣲,8,0,0,,,17,8,,亻賫,,,
U+2B8F3,𫣳,8,0,0,,,17,8,,亻辳,,,
U+2B8F4,𫣴,8,0,0,,,17,8,,亻賢,,,
U+2B8F5,𫣵,8,0,0,,まね,16,8,,似眞,,,
U+2B8F6,𫣶,8,0,0,,,17,8,,亻靠,,,
U+2B8F7,𫣷,8,0,0,,,15,8,,亻寬,,,
U+2B8F8,𫣸,8,0,0,,,17,8,,僧士,,,
U+2B8F9,𫣹,8,0,0,,,18,8,,合喬,,,
U+2B8FA,𫣺,8,0,0,,,18,8,,亻靜 倩爭,,,
U+2B8FB,𫣻,8,0,0,,,18,8,,亻賴,,,
U+2B8FC,𫣼,8,0,0,,,18,8,,亻霖,,,
U+2B8FD,𫣽,8,0,0,,,18,8,,盒𫔭,,,
U+2B8FE,𫣾,8,0,0,,,17,8,,亻雈灬,,,
U+2B8FF,𫣿,8,0,0,,,18,8,,買𠇍,,,
U+2B900,𫤀,8,0,0,,,18,8,,亻山自貝,,,
U+2B901,𫤁,8,0,0,,,18,8,,亻𥊣 倘直,,,
U+2B902,𫤂,8,0,0,,,17,8,,亻興,,,
U+2B903,𫤃,8,0,0,,,18,8,,亻壁,,,
U+2B904,𫤄,8,0,0,,,19,8,,使推,,,
U+2B905,𫤅,8,0,0,,,19,8,,㑛孫,,,
U+2B906,𫤆,8,0,0,,,19,8,,亼米口𠬶,,,
U+2B907,𫤇,8,0,0,,,18,8,,亻還,,,
U+2B908,𫤈,8,0,0,,,18,8,,俗退,,,
U+2B909,𫤉,8,0,0,,,20,8,,傾呂,,,
U+2B90A,𫤊,8,0,0,,,20,8,,畐偪,,,
U+2B90B,𫤋,8,0,0,,,21,8,,語仰,,,
U+2B90C,𫤌,8,0,0,,,21,8,,亻𫿞 俨敢,,,
U+2B90D,𫤍,8,0,0,,,21,8,,全論,,,
U+2B90E,𫤎,8,0,0,,,21,8,,傾征,,,
U+2B90F,𫤏,8,0,0,,,20,8,,傾迎,,,
U+2B910,𫤐,8,0,0,,,21,8,,亻簽,,,
U+2B911,𫤑,8,0,0,,,21,8,,偏隻,,,
U+2B912,𫤒,8,0,0,,,22,8,,傾荣,,,
U+2B913,𫤓,8,0,0,,,22,8,,傾退,,,
U+2B914,𫤔,8,0,0,,,23,8,,亻鶯,,,
U+2B915,𫤕,8,0,0,,,24,8,,傾票,,,
U+2B916,𫤖,8,0,0,,,25,8,,亻巖,,,
U+2B917,𫤗,8,0,0,,,7,9,,𠃊-𠃍丨一儿 𠃊𠔼儿,,,
U+2B918,𫤘,8,0,0,ジ ニ ゲイ,こ,8,9,,丿罒儿 丿儿口,,,
U+2B919,𫤙,8,0,0,,,9,9,,元它,,,
U+2B91A,𫤚,8,0,0,,,11,9,,光令,,,
U+2B91B,𫤛,8,0,0,,,11,9,,兑丰,,,
U+2B91C,𫤜,8,0,0,,きょうだい,12,9,,兄弟,,,
U+2B91D,𫤝,8,0,0,,,12,9,,甹兄,,,
U+2B91E,𫤞,8,0,0,,ふつつか,13,9,,元首,,,
U+2B91F,𫤟,8,0,0,,,14,9,,兄皇,,,
U+2B920,𫤠,8,0,0,,,14,9,,先昆,,,
U+2B921,𫤡,8,0,0,,,17,9,,光累,,,
U+2B922,𫤢,8,0,0,,,17,9,,先産,,,
U+2B923,𫤣,8,0,0,,,18,9,,堯吉,,,
U+2B924,𫤤,8,0,0,,,18,9,,光創,,,
U+2B925,𫤥,8,0,0,,,18,9,,光日隹,,,
U+2B926,𫤦,8,0,0,,,18,9,,光堯,,,
U+2B927,𫤧,8,0,0,,,19,9,,丅酉凶兇 𫥦兇,,,
U+2B928,𫤨,8,0,0,,,20,9,,光曅,,,
U+2B929,𫤩,8,0,0,,,10,10,,内夛,,,
U+2B92A,𫤪,8,0,0,,,12,10,,全全,,,
U+2B92B,𫤫,8,0,0,,,6,11,,八丏,,,
U+2B92C,𫤬,8,0,0,,,6,11,,冫〢丿丶 冫八丿丶,,,
U+2B92D,𫤭,8,0,0,,,8,11,,丿冈一八,,,
U+2B92E,𫤮,8,0,0,,,9,11,,八𦥔,,,
U+2B92F,𫤯,8,0,0,,,10,11,,参八,,,
U+2B930,𫤰,8,0,0,ヨ,あたえる,11,11,,〢𠃑一丨𠃍二一八 〢𠚣一𠃍二一八,,,
U+2B931,𫤱,8,0,0,,,12,11,,其丮,,,
U+2B932,𫤲,8,0,0,,,13,11,,八啚,,,
U+2B933,𫤳,8,0,0,,,18,11,,丷𠃍𠂇旲𠃊末 𣍄末,,,
U+2B934,𫤴,8,0,0,,,19,11,,其章,,,
U+2B935,𫤵,8,0,0,,,19,11,,𤕰𪦾,,,
U+2B936,𫤶,8,0,0,,,25,11,,戠𬐧,,,
U+2B937,𫤷,8,0,0,,,13,12,,岡去,,,
U+2B938,𫤸,8,0,0,,,7,13,,冖一见,,,
U+2B939,𫤹,8,0,0,,,9,13,,冖辰,,,
U+2B93A,𫤺,8,0,0,,,9,13,,冖含,,,
U+2B93B,𫤻,8,0,0,,,15,13,,冖睘,,,
U+2B93C,𫤼,8,0,0,,,19,13,,冖爵,,,
U+2B93D,𫤽,8,0,0,,,20,13,,冖𫎬,,,
U+2B93E,𫤾,8,0,0,,,3,14,,冫乙,,,
U+2B93F,𫤿,8,0,0,,,5,14,,冫于,,,
U+2B940,𫥀,8,0,0,,,7,14,,冫巿,,,
U+2B941,𫥁,8,0,0,,,6,14,,冫斤,,,
U+2B942,𫥂,8,0,0,,,6,14,,冫月,,,
U+2B943,𫥃,8,0,0,,,6,14,,冫尹,,,
U+2B944,𫥄,8,0,0,,,7,14,,冫占,,,
U+2B945,𫥅,8,0,0,,,7,14,,冫央,,,
U+2B946,𫥆,8,0,0,,,7,14,,冫永,,,
U+2B947,𫥇,8,0,0,,,7,14,,冫氷,,,
U+2B948,𫥈,8,0,0,,,7,14,,冫召,,,
U+2B949,𫥉,8,0,0,,,8,14,,冫旨,,,
U+2B94A,𫥊,8,0,0,,,8,14,,冫危,,,
U+2B94B,𫥋,8,0,0,,,8,14,,冫艮,,,
U+2B94C,𫥌,8,0,0,,,9,14,,冫弄,,,
U+2B94D,𫥍,8,0,0,,,9,14,,冫严,,,
U+2B94E,𫥎,8,0,0,,,9,14,,免⺀ 免冫 ⺈𫩏仒 ⺈𦉪冭,,,
U+2B94F,𫥏,8,0,0,,,10,14,,冫枚,,,
U+2B950,𫥐,8,0,0,,,10,14,,冫㝵,,,
U+2B951,𫥑,8,0,0,,,11,14,,冫剌,,,
U+2B952,𫥒,8,0,0,,,11,14,,冫⺊𦉫大,,,
U+2B953,𫥓,8,0,0,,,11,14,,冫俞,,,
U+2B954,𫥔,8,0,0,,,11,14,,冫亲,,,
U+2B955,𫥕,8,0,0,,,12,14,,冫令甘,,,
U+2B956,𫥖,8,0,0,,,12,14,,冫令外,,,
U+2B957,𫥗,8,0,0,,,13,14,,冫欵,,,
U+2B958,𫥘,8,0,0,,,13,14,,冫令吉,,,
U+2B959,𫥙,8,0,0,,,14,14,,冫尌,,,
U+2B95A,𫥚,8,0,0,,,15,14,,冫粲,,,
U+2B95B,𫥛,8,0,0,,,15,14,,冫喿,,,
U+2B95C,𫥜,8,0,0,,,15,14,,冫令卒,,,
U+2B95D,𫥝,8,0,0,,,18,14,,冫親,,,
U+2B95E,𫥞,8,0,0,,,6,15,,几帀,,,
U+2B95F,𫥟,8,0,0,,,6,15,,几一女,,,
U+2B960,𫥠,8,0,0,,おそろしい,10,15,,凢赤,,,
U+2B961,𫥡,8,0,0,,,11,15,,匕白匕几,,,
U+2B962,𫥢,8,0,0,,,12,15,,𡊚匕几,,,
U+2B963,𫥣,8,0,0,,,13,15,,兼凢,,,
U+2B964,𫥤,8,0,0,,,10,16,,出丙,,,
U+2B965,𫥥,8,0,0,,,12,16,,㐫尽,,,
U+2B966,𫥦,8,0,0,,,12,16,,𠃍酉凶,,,
U+2B967,𫥧,8,0,0,,,13,16,,出𱺵,,,
U+2B968,𫥨,8,0,0,,,13,16,,𦉼出,,,
U+2B969,𫥩,8,0,0,,,13,16,,㐫吾,,,
U+2B96A,𫥪,8,0,0,,,14,16,,㐫𭁈,,,
U+2B96B,𫥫,8,0,0,,,14,16,,屋出,,,
U+2B96C,𫥬,8,0,0,,,14,16,,出草,,,
U+2B96D,𫥭,8,0,0,,,18,16,,滿出,,,
U+2B96E,𫥮,8,0,0,,,19,16,,㐫冫同丿丶一八,,,
U+2B96F,𫥯,8,0,0,,,19,16,,𪽗尾,,,
U+2B970,𫥰,8,0,0,,,5,17,,刀大,,,
U+2B971,𫥱,8,0,0,,,5,17,,刀子,,,
U+2B972,𫥲,8,0,0,,たち,6,17,,太刀,,,
U+2B973,𫥳,8,0,0,,,6,17,,历刂,,,
U+2B974,𫥴,8,0,0,,,6,17,,巴刀,,,
U+2B975,𫥵,8,0,0,,,7,17,,厉刂,,,
U+2B976,𫥶,8,0,0,,,7,17,,平刂,,,
U+2B977,𫥷,8,0,0,,,7,17,,凸刂,,,
U+2B978,𫥸,8,0,0,,,7,17,,刀占,,,
U+2B979,𫥹,8,0,0,,,7,17,,〢大刂,,,
U+2B97A,𫥺,8,0,0,,,7,17,,业刂,,,
U+2B97B,𫥻,8,0,0,,じゅく,7,17,,刂令,,,
U+2B97C,𫥼,8,0,0,,,8,17,,亚刂,,,
U+2B97D,𫥽,8,0,0,,,8,17,,乔刂,,,
U+2B97E,𫥾,8,0,0,,,8,17,,米刂,,,
U+2B97F,𫥿,8,0,0,,,8,17,,交刀,,,
U+2B980,𫦀,8,0,0,,,9,17,,豕刂,,,
U+2B981,𫦁,8,0,0,,,9,17,,𭕆刂,,,
U+2B982,𫦂,8,0,0,,,10,17,,叀刂,,,
U+2B983,𫦃,8,0,0,,,10,17,,大卉刂,,,
U+2B984,𫦄,8,0,0,,,10,17,,宜刂,,,
U+2B985,𫦅,8,0,0,,,10,17,,肃刂,,,
U+2B986,𫦆,8,0,0,,,11,17,,仌刞,,,
U+2B987,𫦇,8,0,0,,,11,17,,分氵丐 分沔,,,
U+2B988,𫦈,8,0,0,,しゅうねく,11,17,,卒刄,,,
U+2B989,𫦉,8,0,0,,,11,17,,娄刂,,,
U+2B98A,𫦊,8,0,0,,,11,17,,音刂,,,
U+2B98B,𫦋,8,0,0,,,12,17,,将刀,,,
U+2B98C,𫦌,8,0,0,,,11,17,,绝刀,,,
U+2B98D,𫦍,8,0,0,,,12,17,,丆狊刀 𦣻大刀 一臭刀,,,
U+2B98E,𫦎,8,0,0,,,12,17,,索刂,,,
U+2B98F,𫦏,8,0,0,,,12,17,,拿刂,,,
U+2B990,𫦐,8,0,0,,,12,17,,穴乚日刂,,,
U+2B991,𫦑,8,0,0,,,12,17,,羔刀,,,
U+2B992,𫦒,8,0,0,,,13,17,,第刂,,,
U+2B993,𫦓,8,0,0,,,13,17,,族刀,,,
U+2B994,𫦔,8,0,0,,,13,17,,將刀,,,
U+2B995,𫦕,8,0,0,,,13,17,,䓨刂,,,
U+2B996,𫦖,8,0,0,,,14,17,,菐刂,,,
U+2B997,𫦗,8,0,0,,,14,17,,多𠛫,,,
U+2B998,𫦘,8,0,0,,,15,17,,⺈四儿夂刀 𡕫刀,,,
U+2B999,𫦙,8,0,0,,,14,17,,喬刂,,,
U+2B99A,𫦚,8,0,0,,,14,17,,葍刂,,,
U+2B99B,𫦛,8,0,0,,,17,17,,𠧪吕刂,,,
U+2B99C,𫦜,8,0,0,,,18,17,,𬄜刂,,,
U+2B99D,𫦝,8,0,0,,,18,17,,䇤田刂,,,
U+2B99E,𫦞,8,0,0,,,18,17,,龍刂,,,
U+2B99F,𫦟,8,0,0,,,19,17,,⿽戈从韭刂,,,
U+2B9A0,𫦠,8,0,0,,,19,17,,㞢屮剴,,,
U+2B9A1,𫦡,8,0,0,,,23,17,,晶俎刂,,,
U+2B9A2,𫦢,8,0,0,,,25,17,,碎割,,,
U+2B9A3,𫦣,8,0,0,,,26,17,,鼈刂,,,
U+2B9A4,𫦤,8,0,0,,かいち,3,18,,力一,,,
U+2B9A5,𫦥,8,0,0,,かいち,6,18,,加一,,,
U+2B9A6,𫦦,8,0,0,,,7,18,,左力,,,
U+2B9A7,𫦧,8,0,0,,,6,18,,力乏,,,
U+2B9A8,𫦨,8,0,0,,,8,18,,米力,,,
U+2B9A9,𫦩,8,0,0,,,9,18,,两力,,,
U+2B9AA,𫦪,8,0,0,,,9,18,,肙力,,,
U+2B9AB,𫦫,8,0,0,,かたな,9,18,,力田𠂇,,,
U+2B9AC,𫦬,8,0,0,,,9,18,,九助,,,
U+2B9AD,𫦭,8,0,0,,,9,18,,力良,,,
U+2B9AE,𫦮,8,0,0,,,10,18,,其力,,,
U+2B9AF,𫦯,8,0,0,,,10,18,,林力,,,
U+2B9B0,𫦰,8,0,0,,,9,18,,劳力,,,
U+2B9B1,𫦱,8,0,0,ボウ キョク コク,,10,18,,冐力,,,
U+2B9B2,𫦲,8,0,0,,,10,18,,𱒒力,,,
U+2B9B3,𫦳,8,0,0,,,11,18,,绝力,,,
U+2B9B4,𫦴,8,0,0,,,12,18,,晃力,,,
U+2B9B5,𫦵,8,0,0,,,12,18,,宁助,,,
U+2B9B6,𫦶,8,0,0,,じじ,13,18,,男老,,,
U+2B9B7,𫦷,8,0,0,,,13,18,,䅆力,,,
U+2B9B8,𫦸,8,0,0,,,14,18,,勞力,,,
U+2B9B9,𫦹,8,0,0,,ゆめゆめ,15,18,,加力咖,,,
U+2B9BA,𫦺,8,0,0,,,15,18,,厶大佳力,,,
